COUNTRY,COMP,YEAR,HEXP,HC3,DALE,SMALL,GINI,TROPICS,POPDEN,PUBTHE,GDPC,LCOMP,LDALE,LHEXP,LHC,LPOPDEN,WBNUMBER,STRATUM,GROUPTI,LGDPC,LHEXP2,LHC2,LHEXPHC,T93,T94,T95,T96,T97,TIME,GEFF,VOICE,COUNTRY,OECD,LGDPC2             
Mozambique      ,50.35987,1996,45.68285,1.046299,34.00704,0,0.3796,1,21.32993,71.3,856.0034,3.919195,3.526567,3.821723,0.0452587,3.0601113,180,180,5,6.7522743,7.3027833,0.0010242,0.1729662,0,0,0,1,0,4,-0.331,-0.172,120,0,45.5932089
Mozambique      ,50.63891,1997,49.64819,1.07827,34.28851,0,0.3796,1,21.32993,71.3,856.0034,3.92472,3.53481,3.904962,0.075358,3.0601113,180,180,5,6.7522743,7.6243641,0.0028394,0.2942701,0,0,0,0,1,5,-0.331,-0.172,120,0,45.5932089
Mauritania      ,55.54007,1993,66.8754,2.575172,39.71563,0,0.3758,1,236.2041,30.3,1305.093,4.017105,3.681745,4.202831,0.9459163,5.4646963,181,181,5,7.1740296,8.8318942,0.4473788,3.9755263,1,0,0,0,0,1,-0.656,-0.971,121,0,51.4667004
Mauritania      ,55.9637,1994,68.0432,2.643589,40.13692,0,0.3758,1,236.2041,30.3,1305.093,4.024703,3.692297,4.220143,0.9721375,5.4646963,181,181,5,7.1740296,8.9048035,0.4725257,4.1025593,0,1,0,0,0,2,-0.656,-0.971,121,0,51.4667004
Mauritania      ,56.38683,1995,64.24965,2.706456,40.55795,0,0.3758,1,236.2041,30.3,1305.093,4.032236,3.702732,4.162776,0.9956402,5.4646963,181,181,5,7.1740296,8.664352,0.4956497,4.1446271,0,0,1,0,0,3,-0.656,-0.971,121,0,51.4667004
Mauritania      ,56.80945,1996,74.46391,2.751131,40.97871,0,0.3758,1,236.2041,30.3,1305.093,4.039703,3.713053,4.310315,1.012012,5.4646963,181,181,5,7.1740296,9.2894077,0.5120841,4.3620905,0,0,0,1,0,4,-0.656,-0.971,121,0,51.4667004
Mauritania      ,57.23154,1997,73.08522,2.793377,41.3992,0,0.3758,1,236.2041,30.3,1305.093,4.047105,3.723262,4.291626,1.027251,5.4646963,181,181,5,7.1740296,9.2090269,0.5276223,4.4085771,0,0,0,0,1,5,-0.656,-0.971,121,0,51.4667004
Mauritius       ,75.31609,1993,263.8775,5.850066,57.36782,0,0.444238,1,864.4578,52.9,8224.578,4.321694,4.049483,5.575485,1.766453,6.7621025,182,182,5,9.0148823,15.5430165,1.5601781,9.8488322,1,0,0,0,0,1,0.172,1.012,122,0,81.2681023
Mauritius       ,75.53121,1994,270.6711,5.943327,57.59437,0,0.444238,1,864.4578,52.9,8224.578,4.324546,4.053425,5.600904,1.782269,6.7621025,182,182,5,9.0148823,15.6850628,1.5882414,9.9823176,0,1,0,0,0,2,0.172,1.012,122,0,81.2681023
Mauritius       ,75.74558,1995,273.5309,6.038258,57.8196,0,0.444238,1,864.4578,52.9,8224.578,4.32738,4.057328,5.611414,1.798116,6.7621025,182,182,5,9.0148823,15.7439835,1.6166106,10.0899733,0,0,1,0,0,3,0.172,1.012,122,0,81.2681023
Mauritius       ,75.95924,1996,332.9068,6.126513,58.04354,0,0.444238,1,864.4578,52.9,8224.578,4.330197,4.061193,5.807862,1.812626,6.7621025,182,182,5,9.0148823,16.8656305,1.6428065,10.5274817,0,0,0,1,0,4,0.172,1.012,122,0,81.2681023
Mauritius       ,76.17219,1997,287.8602,6.21438,58.26624,0,0.444238,1,864.4578,52.9,8224.578,4.332996,4.065023,5.662475,1.826866,6.7621025,182,182,5,9.0148823,16.0318116,1.6687197,10.3445831,0,0,0,0,1,5,0.172,1.012,122,0,81.2681023
Malawi          ,53.37005,1993,44.98674,2.85435,30.34622,0,0.441193,1,108.7929,59.2,850.2955,3.97725,3.412672,3.806368,1.048844,4.6894461,183,183,5,6.7455839,7.2442187,0.5500369,3.9922862,1,0,0,0,0,1,-0.625,0.062,123,0,45.5029026
Malawi          ,53.18271,1994,46.8839,2.893759,30.10793,0,0.441193,1,108.7929,59.2,850.2955,3.973733,3.404789,3.847674,1.062556,4.6894461,183,183,5,6.7455839,7.4022976,0.5645126,4.0883691,0,1,0,0,0,2,-0.625,0.062,123,0,45.5029026
Malawi          ,52.99543,1995,39.18805,2.933834,29.86966,0,0.441193,1,108.7929,59.2,850.2955,3.970206,3.396843,3.668372,1.07631,4.6894461,183,183,5,6.7455839,6.7284766,0.5792216,3.9483055,0,0,1,0,0,3,-0.625,0.062,123,0,45.5029026
Malawi          ,52.80822,1996,44.79017,3.004827,29.63138,0,0.441193,1,108.7929,59.2,850.2955,3.966667,3.388834,3.801989,1.10022,4.6894461,183,183,5,6.7455839,7.2275602,0.605242,4.1830243,0,0,0,1,0,4,-0.625,0.062,123,0,45.5029026
Malawi          ,52.62106,1997,49.31713,3.076841,29.39311,0,0.441193,1,108.7929,59.2,850.2955,3.963116,3.38076,3.898272,1.123904,4.6894461,183,183,5,6.7455839,7.5982623,0.6315801,4.3812835,0,0,0,0,1,5,-0.625,0.062,123,0,45.5029026
Malaysia        ,80.31348,1993,169.2946,6.234735,60.75206,0,0.4657,1,66.40154,57.6,8580.12,4.385937,4.106801,5.13164,1.830136,4.1957202,184,184,5,9.0572032,13.1668645,1.6746989,9.3915991,1,0,0,0,0,1,0.714,-0.144,124,0,82.0329294
Malaysia        ,80.55836,1994,166.1105,6.301295,60.99131,0,0.4657,1,66.40154,57.6,8580.12,4.388982,4.110732,5.112653,1.840755,4.1957202,184,184,5,9.0572032,13.0696103,1.6941895,9.4111416,0,1,0,0,0,2,0.714,-0.144,124,0,82.0329294
Malaysia        ,80.72083,1995,177.2649,6.368698,61.14949,0,0.4657,1,66.40154,57.6,8580.12,4.390996,4.113321,5.177645,1.851395,4.1957202,184,184,5,9.0572032,13.4040039,1.7138317,9.5858661,0,0,1,0,0,3,0.714,-0.144,124,0,82.0329294
Malaysia        ,80.8612,1996,195.996,6.454428,61.28581,0,0.4657,1,66.40154,57.6,8580.12,4.392734,4.115548,5.278094,1.864766,4.1957202,184,184,5,9.0572032,13.9291381,1.7386761,9.8424102,0,0,0,1,0,4,0.714,-0.144,124,0,82.0329294
Malaysia        ,81.00195,1997,205.9229,6.539618,61.42219,0,0.4657,1,66.40154,57.6,8580.12,4.394473,4.117771,5.327502,1.877879,4.1957202,184,184,5,9.0572032,14.1911388,1.7632148,10.0044041,0,0,0,0,1,5,0.714,-0.144,124,0,82.0329294
Namibia         ,59.85852,1993,364.4986,3.9444,36.42857,0,0.441193,1,1.982742,51.7,4135.5,4.091984,3.595353,5.898523,1.372297,0.6844807,185,185,5,8.3273635,17.3962868,0.9415995,8.0945254,1,0,0,0,0,1,0.044,0.473,125,0,69.3449832
Namibia         ,59.70679,1994,362.4757,4.028491,36.2219,0,0.441193,1,1.982742,51.7,4135.5,4.089446,3.589664,5.892958,1.393392,0.6844807,185,185,5,8.3273635,17.363477,0.9707706,8.2112005,0,1,0,0,0,2,0.044,0.473,125,0,69.3449832
Namibia         ,59.55519,1995,327.7683,4.113166,36.01525,0,0.441193,1,1.982742,51.7,4135.5,4.086904,3.583943,5.792307,1.414193,0.6844807,185,185,5,8.3273635,16.7754102,0.9999709,8.19144,0,0,1,0,0,3,0.044,0.473,125,0,69.3449832
Namibia         ,59.40372,1996,308.1307,4.198379,35.80864,0,0.441193,1,1.982742,51.7,4135.5,4.084357,3.578189,5.730524,1.434698,0.6844807,185,185,5,8.3273635,16.4194527,1.0291792,8.2215713,0,0,0,1,0,4,0.044,0.473,125,0,69.3449832
Namibia         ,59.25238,1997,310.1625,4.284082,35.60204,0,0.441193,1,1.982742,51.7,4135.5,4.081806,3.572403,5.737096,1.454906,0.6844807,185,185,5,8.3273635,16.4571353,1.0583757,8.3469354,0,0,0,0,1,5,0.044,0.473,125,0,69.3449832
Niger           ,49.89964,1993,26.95492,0.9271404,28.38013,0,0.4881,1,828.4401,46.6,766.5248,3.910014,3.345689,3.294166,-0.0756503,6.7195445,186,186,5,6.6418671,5.4257648,0.0028615,-0.2492046,1,0,0,0,0,1,-1.387,-0.744,126,0,44.1143979
Niger           ,50.05495,1994,31.72401,0.9642411,28.56468,0,0.4881,1,828.4401,46.6,766.5248,3.913121,3.352171,3.457074,-0.0364139,6.7195445,186,186,5,6.6418671,5.9756803,0.000663,-0.1258855,0,1,0,0,0,2,-1.387,-0.744,126,0,44.1143979
Niger           ,50.21028,1995,25.35498,1.002988,28.74923,0,0.4881,1,828.4401,46.6,766.5248,3.91622,3.358611,3.232975,0.0029836,6.7195445,186,186,5,6.6418671,5.2260637,0.0000045,0.0096459,0,0,1,0,0,3,-1.387,-0.744,126,0,44.1143979
Niger           ,50.36562,1996,34.57497,1.033407,28.93376,0,0.4881,1,828.4401,46.6,766.5248,3.919309,3.365009,3.54313,0.0328613,6.7195445,186,186,5,6.6418671,6.2768851,0.0005399,0.1164319,0,0,0,1,0,4,-1.387,-0.744,126,0,44.1143979
Niger           ,50.52098,1997,26.82837,1.064628,29.11829,0,0.4881,1,828.4401,46.6,766.5248,3.922389,3.371367,3.28946,0.0626258,6.7195445,186,186,5,6.6418671,5.4102735,0.001961,0.2060051,0,0,0,0,1,5,-1.387,-0.744,126,0,44.1143979
Nigeria         ,49.36736,1993,27.55931,3.541323,36.03014,0,0.4809,1,130.5448,28.2,1135.296,3.899289,3.584356,3.31634,1.2645,4.8717165,187,187,5,7.0346487,5.4990555,0.7994801,4.1935119,1,0,0,0,0,1,-1.321,-1.234,127,0,49.4862822
Nigeria         ,49.96254,1994,24.58626,3.66751,36.57282,0,0.4809,1,130.5448,28.2,1135.296,3.911273,3.599305,3.202188,1.299513,4.8717165,187,187,5,7.0346487,5.127004,0.844367,4.1612849,0,1,0,0,0,2,-1.321,-1.234,127,0,49.4862822
Nigeria         ,50.557,1995,25.56782,3.767867,37.11538,0,0.4809,1,130.5448,28.2,1135.296,3.923101,3.614032,3.241334,1.326509,4.8717165,187,187,5,7.0346487,5.253123,0.8798131,4.2996587,0,0,1,0,0,3,-1.321,-1.234,127,0,49.4862822
Nigeria         ,51.1507,1996,25.92141,3.851885,37.65783,0,0.4809,1,130.5448,28.2,1135.296,3.934776,3.628541,3.255069,1.348563,4.8717165,187,187,5,7.0346487,5.2977371,0.9093111,4.3896656,0,0,0,1,0,4,-1.321,-1.234,127,0,49.4862822
Nigeria         ,51.74359,1997,35.19418,3.926481,38.20016,0,0.4809,1,130.5448,28.2,1135.296,3.946301,3.64284,3.560881,1.367743,4.8717165,187,187,5,7.0346487,6.3399367,0.9353605,4.8703701,0,0,0,0,1,5,-1.321,-1.234,127,0,49.4862822
Nicaragua       ,72.32797,1993,125.9937,3.810231,56.03069,0,0.4814,1,39.36331,53.3,1872.27,4.281211,4.025899,4.836232,1.33769,3.6728342,188,188,5,7.5349069,11.69457,0.8947073,6.4693792,1,0,0,0,0,1,-0.547,0.069,128,0,56.7748217
Nicaragua       ,72.82718,1994,127.461,3.854784,56.5596,0,0.4814,1,39.36331,53.3,1872.27,4.288089,4.035295,4.847811,1.349315,3.6728342,188,188,5,7.5349069,11.7506357,0.9103255,6.5412241,0,1,0,0,0,2,-0.547,0.069,128,0,56.7748217
Nicaragua       ,73.32468,1995,133.9147,3.899922,57.08715,0,0.4814,1,39.36331,53.3,1872.27,4.294897,4.044579,4.897203,1.360956,3.6728342,188,188,5,7.5349069,11.9912986,0.9261006,6.6648778,0,0,1,0,0,3,-0.547,0.069,128,0,56.7748217
Nicaragua       ,73.8205,1996,157.7577,3.984999,57.61334,0,0.4814,1,39.36331,53.3,1872.27,4.301636,4.053754,5.06106,1.382537,3.6728342,188,188,5,7.5349069,12.8071642,0.9557043,6.9971027,0,0,0,1,0,4,-0.547,0.069,128,0,56.7748217
Nicaragua       ,74.31464,1997,149.7816,4.070848,58.1382,0,0.4814,1,39.36331,53.3,1872.27,4.308308,4.062823,5.009178,1.403851,3.6728342,188,188,5,7.5349069,12.5459321,0.9853988,7.0321395,0,0,0,0,1,5,-0.547,0.069,128,0,56.7748217
Netherlands     ,91.29739,1993,1800.407,8.897238,71.93632,0,0.3136,0,373.7532,70.7,21614.34,4.514122,4.275781,7.495768,2.185741,5.9235957,189,189,5,9.9811123,28.093269,2.3887319,16.3838074,1,0,0,0,0,1,2.03,1.607,129,1,99.622602
Netherlands     ,91.40652,1994,1785.981,8.948943,72.03619,0,0.3136,0,373.7532,70.7,21614.34,4.515317,4.277169,7.487723,2.191535,5.9235957,189,189,5,9.9811123,28.0329979,2.4014128,16.409607,0,1,0,0,0,2,2.03,1.607,129,1,99.622602
Netherlands     ,91.51042,1995,1817.031,8.999477,72.13124,0,0.3136,0,373.7532,70.7,21614.34,4.516453,4.278487,7.504959,2.197166,5.9235957,189,189,5,9.9811123,28.1622048,2.4137692,16.4896407,0,0,1,0,0,3,2.03,1.607,129,1,99.622602
Netherlands     ,91.59251,1996,1785.417,9.048848,72.20631,0,0.3136,0,373.7532,70.7,21614.34,4.517349,4.279528,7.487407,2.202637,5.9235957,189,189,5,9.9811123,28.0306318,2.4258049,16.4920397,0,0,0,1,0,4,2.03,1.607,129,1,99.622602
Netherlands     ,91.62379,1997,1902.062,9.097068,72.23492,0,0.3136,0,373.7532,70.7,21614.34,4.517691,4.279923,7.550694,2.207952,5.9235957,189,189,5,9.9811123,28.5064899,2.437526,16.6715699,0,0,0,0,1,5,2.03,1.607,129,1,99.622602
Norway          ,91.16924,1993,1761.33,8.190187,70.95346,0,0.2507,0,14.3934,82,26092.33,4.512718,4.262024,7.473825,2.102937,2.6667698,190,190,5,10.1693967,27.9290301,2.211172,15.7169831,1,0,0,0,0,1,1.666,1.654,130,1,103.4166288
Norway          ,91.43909,1994,1824.187,8.256206,71.19287,0,0.2507,0,14.3934,82,26092.33,4.515673,4.265393,7.50889,2.110965,2.6667698,190,190,5,10.1693967,28.1917145,2.2280866,15.851004,0,1,0,0,0,2,1.666,1.654,130,1,103.4166288
Norway          ,91.70628,1995,1908.367,8.321024,71.42963,0,0.2507,0,14.3934,82,26092.33,4.518591,4.268713,7.554003,2.118785,2.6667698,190,190,5,10.1693967,28.5314807,2.2446249,16.0053082,0,0,1,0,0,3,1.666,1.654,130,1,103.4166288
Norway          ,91.9738,1996,1952.455,8.384636,71.66644,0,0.2507,0,14.3934,82,26092.33,4.521504,4.272023,7.576843,2.126401,2.6667698,190,190,5,10.1693967,28.7042749,2.2607906,16.1114065,0,0,0,1,0,4,1.666,1.654,130,1,103.4166288
Norway          ,92.19764,1997,1696.001,8.447038,71.86439,0,0.2507,0,14.3934,82,26092.33,4.523934,4.274781,7.436028,2.133816,2.6667698,190,190,5,10.1693967,27.6472562,2.2765854,15.8671155,0,0,0,0,1,5,1.666,1.654,130,1,103.4166288
Nepal           ,56.71525,1993,42.56554,1.945935,47.26181,0,0.3516,0,149.7128,26,1102.669,4.038043,3.855703,3.751045,0.6657428,5.0087188,191,191,5,7.0054889,7.0351693,0.2216067,2.4972312,1,0,0,0,0,1,-1.038,0.047,131,0,49.0768745
Nepal           ,57.40525,1994,43.90628,2.070999,47.81973,0,0.3516,0,149.7128,26,1102.669,4.050136,3.867438,3.782058,0.7280312,5.0087188,191,191,5,7.0054889,7.1519814,0.2650147,2.7534562,0,1,0,0,0,2,-1.038,0.047,131,0,49.0768745
Nepal           ,58.08899,1995,44.31979,2.204265,48.37782,0,0.3516,0,149.7128,26,1102.669,4.061976,3.879041,3.791431,0.7903941,5.0087188,191,191,5,7.0054889,7.1874745,0.3123614,2.9967247,0,0,1,0,0,3,-1.038,0.047,131,0,49.0768745
Nepal           ,58.76606,1996,36.88214,2.25913,48.9361,0,0.3516,0,149.7128,26,1102.669,4.073565,3.890515,3.607728,0.81498,5.0087188,191,191,5,7.0054889,6.5078507,0.3320962,2.9402262,0,0,0,1,0,4,-1.038,0.047,131,0,49.0768745
Nepal           ,59.43601,1997,40.79876,2.314882,49.49457,0,0.3516,0,149.7128,26,1102.669,4.0849,3.901863,3.708652,0.8393588,5.0087188,191,191,5,7.0054889,6.8770498,0.3522616,3.1128897,0,0,0,0,1,5,-1.038,0.047,131,0,49.0768745
Nauru           ,77.54445,1997,598.1204,8.476601,52.38512,0,0.381411,1,531.5100098,99,11962.41,4.350852,3.958623,6.393792,2.13731,6.275722,192,192,1,9.3895245,20.4402881,2.284047,13.6655156,0,0,0,0,1,5,0.3828274,0.7057564,132,0,88.1631706
New Zealand     ,88.79801,1993,1225.766,11.22,68.26979,0,0.29035,0,13.90727,71.7,17038.7,4.486364,4.223467,7.111321,2.417698,2.6324117,193,193,5,9.7432425,25.2854432,2.9226318,17.1930266,1,0,0,0,0,1,1.571,1.457,133,1,94.9307745
New Zealand     ,89.11566,1994,1276.524,11.22,68.5495,0,0.29035,0,13.90727,71.7,17038.7,4.489935,4.227556,7.151896,2.417698,2.6324117,193,193,5,9.7432425,25.5748082,2.9226318,17.2911247,0,1,0,0,0,2,1.571,1.457,133,1,94.9307745
New Zealand     ,89.43404,1995,1324.202,11.22,68.82926,0,0.29035,0,13.90727,71.7,17038.7,4.493501,4.231629,7.188565,2.417698,2.6324117,193,193,5,9.7432425,25.8377334,2.9226318,17.3797792,0,0,1,0,0,3,1.571,1.457,133,1,94.9307745
New Zealand     ,89.75313,1996,1315.615,11.22,69.10906,0,0.29035,0,13.90727,71.7,17038.7,4.497063,4.235686,7.18206,2.417698,2.6324117,193,193,5,9.7432425,25.7909929,2.9226318,17.3640521,0,0,0,1,0,4,1.571,1.457,133,1,94.9307745
New Zealand     ,90.11272,1997,1397.173,11.22,69.42372,0,0.29035,0,13.90727,71.7,17038.7,4.501061,4.240229,7.242207,2.417698,2.6324117,193,193,5,9.7432425,26.2247811,2.9226318,17.5094694,0,0,0,0,1,5,1.571,1.457,133,1,94.9307745
Oman            ,78.06434,1993,329.0016,2.2463,62.38235,0,0.3679,1,7.175748,54.5,8521.575,4.357533,4.133283,5.796062,0.8092845,1.970707,194,194,5,9.0503565,16.7971674,0.3274707,4.6906631,1,0,0,0,0,1,0.9,-0.57,134,0,81.9089521
Oman            ,78.59356,1994,406.8839,2.33217,62.95275,0,0.3679,1,7.175748,54.5,8521.575,4.36429,4.142385,6.008528,0.8467991,1.970707,194,194,5,9.0503565,18.0512044,0.3585344,5.0880161,0,1,0,0,0,2,0.9,-0.57,134,0,81.9089521
Oman            ,79.12242,1995,398.9536,2.420591,63.5235,0,0.3679,1,7.175748,54.5,8521.575,4.370996,4.15141,5.988845,0.8840117,1.970707,194,194,5,9.0503565,17.9331322,0.3907383,5.294209,0,0,1,0,0,3,0.9,-0.57,134,0,81.9089521
Oman            ,79.65093,1996,375.8392,2.745569,64.09454,0,0.3679,1,7.175748,54.5,8521.575,4.377654,4.160359,5.929162,1.009988,1.970707,194,194,5,9.0503565,17.577481,0.5100379,5.9883825,0,0,0,1,0,4,0.9,-0.57,134,0,81.9089521
Oman            ,80.17912,1997,332.3414,3.027894,64.66589,0,0.3679,1,7.175748,54.5,8521.575,4.384263,4.169234,5.806163,1.107867,1.970707,194,194,5,9.0503565,16.8557644,0.6136846,6.4324564,0,0,0,0,1,5,0.9,-0.57,134,0,81.9089521
Pakistan        ,66.00882,1993,70.13489,4.330679,54.24062,0,0.2986,0,1621.015,22.9,1768.268,4.189788,3.99343,4.250421,1.465724,7.3908078,195,195,5,7.4777558,9.0330393,1.0741734,6.2299441,1,0,0,0,0,1,-0.744,-0.441,135,0,55.916832
Pakistan        ,66.41055,1994,72.8041,4.413589,54.6356,0,0.2986,0,1621.015,22.9,1768.268,4.195856,4.000686,4.287772,1.484688,7.3908078,195,195,5,7.4777558,9.1924944,1.1021492,6.3660036,0,1,0,0,0,2,-0.744,-0.441,135,0,55.916832
Pakistan        ,66.80762,1995,72.893,4.496948,55.03062,0,0.2986,0,1621.015,22.9,1768.268,4.201817,4.00789,4.288992,1.503399,7.3908078,195,195,5,7.4777558,9.1977262,1.1301043,6.4480663,0,0,1,0,0,3,-0.744,-0.441,135,0,55.916832
Pakistan        ,67.19997,1996,70.88328,4.580721,55.42567,0,0.2986,0,1621.015,22.9,1768.268,4.207673,4.015043,4.261034,1.521857,7.3908078,195,195,5,7.4777558,9.0782054,1.1580244,6.4846844,0,0,0,1,0,4,-0.744,-0.441,135,0,55.916832
Pakistan        ,67.58752,1997,70.73071,4.66487,55.82078,0,0.2986,0,1621.015,22.9,1768.268,4.213423,4.022146,4.25888,1.54006,7.3908078,195,195,5,7.4777558,9.0690294,1.1858924,6.5589307,0,0,0,0,1,5,-0.744,-0.441,135,0,55.916832
Panama          ,77.07034,1993,389.9866,8.162378,65.08427,0,0.4686,1,36.78779,74,6004.396,4.344718,4.175683,5.966112,2.099536,3.605166,196,196,5,8.7002471,17.7972462,2.2040257,12.5260669,1,0,0,0,0,1,-0.277,0.665,136,0,75.6943004
Panama          ,77.25464,1994,382.3564,8.246718,65.31763,0,0.4686,1,36.78779,74,6004.396,4.347107,4.179262,5.946353,2.109815,3.605166,196,196,5,8.7002471,17.679557,2.2256597,12.5457048,0,1,0,0,0,2,-0.277,0.665,136,0,75.6943004
Panama          ,77.43819,1995,434.4959,8.332018,65.55091,0,0.4686,1,36.78779,74,6004.396,4.34948,4.182827,6.074186,2.120106,3.605166,196,196,5,8.7002471,18.4478678,2.2474247,12.8779182,0,0,1,0,0,3,-0.277,0.665,136,0,75.6943004
Panama          ,77.62104,1996,455.8953,8.395655,65.78412,0,0.4686,1,36.78779,74,6004.396,4.351839,4.186378,6.122263,2.127714,3.605166,196,196,5,8.7002471,18.7410521,2.2635834,13.0264247,0,0,0,1,0,4,-0.277,0.665,136,0,75.6943004
Panama          ,77.80318,1997,450.3297,8.458067,66.01723,0,0.4686,1,36.78779,74,6004.396,4.354182,4.189916,6.10998,2.135121,3.605166,196,196,5,8.7002471,18.6659278,2.2793708,13.0455466,0,0,0,0,1,5,-0.277,0.665,136,0,75.6943004
Peru            ,70.06952,1993,200.8851,6.557702,57.72616,0,0.443,1,1879.318,39.7,4400.543,4.249488,4.05571,5.302733,1.88064,7.5386642,197,197,5,8.3894832,14.0594886,1.7684034,9.9725318,1,0,0,0,0,1,0.173,-0.687,137,0,70.3834287
Peru            ,70.43333,1994,196.0271,6.676982,58.12446,0,0.443,1,1879.318,39.7,4400.543,4.254667,4.062586,5.278253,1.898666,7.5386642,197,197,5,8.3894832,13.9299774,1.8024663,10.0216395,0,1,0,0,0,2,0.173,-0.687,137,0,70.3834287
Peru            ,70.79279,1995,207.3023,6.798887,58.52258,0,0.443,1,1879.318,39.7,4400.543,4.259757,4.069413,5.334178,1.916759,7.5386642,197,197,5,8.3894832,14.2267275,1.8369825,10.2243337,0,0,1,0,0,3,0.173,-0.687,137,0,70.3834287
Peru            ,71.14793,1996,238.069,6.882886,58.92058,0,0.443,1,1879.318,39.7,4400.543,4.264761,4.07619,5.472561,1.929038,7.5386642,197,197,5,8.3894832,14.9744619,1.8605938,10.5567781,0,0,0,1,0,4,0.173,-0.687,137,0,70.3834287
Peru            ,71.49885,1997,246.4304,6.966111,59.31841,0,0.443,1,1879.318,39.7,4400.543,4.269681,4.08292,5.50708,1.941057,7.5386642,197,197,5,8.3894832,15.1639651,1.8838511,10.6895562,0,0,0,0,1,5,0.173,-0.687,137,0,70.3834287
Philippines     ,79.1925,1993,78.11317,7.181673,57.19992,0,0.4429,1,251.3176,48.5,2892.566,4.371881,4.046553,4.358159,1.971532,5.5267175,198,198,5,7.9698993,9.4967749,1.9434692,8.5922499,1,0,0,0,0,1,0.126,0.614,138,0,63.5192945
Philippines     ,79.60037,1994,82.34469,7.268026,57.62279,0,0.4429,1,251.3176,48.5,2892.566,4.377019,4.053918,4.410914,1.983485,5.5267175,198,198,5,7.9698993,9.7280812,1.9671064,8.7489818,0,1,0,0,0,2,0.126,0.614,138,0,63.5192945
Philippines     ,80.01484,1995,89.69579,7.355644,58.04572,0,0.4429,1,251.3176,48.5,2892.566,4.382212,4.061231,4.496424,1.995468,5.5267175,198,198,5,7.9698993,10.1089144,1.9909463,8.9724702,0,0,1,0,0,3,0.126,0.614,138,0,63.5192945
Philippines     ,80.43587,1996,95.61683,7.434698,58.46873,0,0.4429,1,251.3176,48.5,2892.566,4.38746,4.068492,4.560349,2.006158,5.5267175,198,198,5,7.9698993,10.3983915,2.012335,9.1487806,0,0,0,1,0,4,0.126,0.614,138,0,63.5192945
Philippines     ,80.86338,1997,98.34724,7.512725,58.8918,0,0.4429,1,251.3176,48.5,2892.566,4.392761,4.075702,4.588504,2.016598,5.5267175,198,198,5,7.9698993,10.5271845,2.0333337,9.253168,0,0,0,0,1,5,0.126,0.614,138,0,63.5192945
Palau           ,78.83844,1997,558.1297,7.696901,58.96011,0,0.381411,1,38.8959999,90,9302.162,4.367401,4.076861,6.324591,2.040818,3.6608914,199,199,1,9.1380021,20.0002257,2.0824691,12.9073392,0,0,0,0,1,5,0.3662854,0.7142731,139,0,83.5030828
Papua New Guinea,61.95472,1997,75.85779,2.698669,47.04242,0,0.4868,1,9.90966,77.6,2447.025,4.126404,3.85105,4.32886,0.9927586,2.29351,200,200,1,7.8026283,9.3695144,0.4927848,4.297513,0,0,0,0,1,5,-0.694,0.121,140,0,60.8810081
Poland          ,84.86331,1993,299.124,9.584707,65.28471,0,0.317,0,123.7347,71.6,6334.302,4.441042,4.178758,5.700858,2.260169,4.8181398,201,201,5,8.7537349,16.249891,2.554182,12.8849025,1,0,0,0,0,1,0.674,1.07,141,1,76.6278748
Poland          ,85.06677,1994,308.7639,9.619351,65.47298,0,0.317,0,123.7347,71.6,6334.302,4.443437,4.181638,5.732577,2.263777,4.8181398,201,201,5,8.7537349,16.4312195,2.5623432,12.977276,0,1,0,0,0,2,0.674,1.07,141,1,76.6278748
Poland          ,85.31396,1995,330.145,9.653063,65.70124,0,0.317,0,123.7347,71.6,6334.302,4.446338,4.185118,5.799532,2.267275,4.8181398,201,201,5,8.7537349,16.8172857,2.570268,13.1491339,0,0,1,0,0,3,0.674,1.07,141,1,76.6278748
Poland          ,85.62025,1996,373.6143,9.685858,65.98338,0,0.317,0,123.7347,71.6,6334.302,4.449922,4.189403,5.923224,2.270667,4.8181398,201,201,5,8.7537349,17.5422913,2.5779643,13.4496693,0,0,0,1,0,4,0.674,1.07,141,1,76.6278748
Poland          ,85.98594,1997,392.7267,9.717755,66.31928,0,0.317,0,123.7347,71.6,6334.302,4.454184,4.194481,5.973114,2.273955,4.8181398,201,201,5,8.7537349,17.8390454,2.5854357,13.5825924,0,0,0,0,1,5,0.674,1.07,141,1,76.6278748
Democratic Peopl,62.16672,1997,39.44526,5.144228,52.16375,0,0.343567,0,189.9099,83.7,1314.842,4.12982,3.954388,3.674914,1.637875,5.2465497,202,202,1,7.1814718,6.7524965,1.3413173,6.0190498,0,0,0,0,1,5,-0.301,-1.789,142,0,51.573537
Portugal        ,86.93298,1993,776.5722,6.059676,68.81223,0,0.3441,0,97.88559,57.5,12954.06,4.465137,4.231381,6.65489,1.801656,4.5837993,203,203,5,9.4691645,22.1437805,1.6229822,11.9898225,1,0,0,0,0,1,1.151,1.479,143,1,89.6650769
